Annotated Adduct Features ID	Best Ion	Correlated Features Group ID	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	MS2 Verification Comment	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	neutral M mass	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	 	100	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"661","main.cluster index_upperinput":"661"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=99&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	338.1000	338.1000	0	N/A	N/A	1408353.2899541287	29	661	99	 	29	-445.0940	-1	447.0940	1408353.2899541287
 	 	100	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"352","main.cluster index_upperinput":"352"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=a01316aea6d8420bb67d2b41576556d3&show=true	"InChI=1S/C19H18O7/c1-22-13-6-5-10(7-11(13)20)14-8-12(21)17-15(26-14)9-16(23-2)18(24-3)19(17)25-4/h5-9,20H,1-4H3"	Eupatorin-5-methylether CollisionEnergy:205060	0.827996	 	340.7000	340.7000	0	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O	CCMSLIB00010116214	657221.7091235989	36	352	20	 	36	-325.0520	-1	327.0520	657221.7091235989
 	 	100	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"788","main.cluster index_upperinput":"788"}	This Node is a Singleton	N/A	N/A	N/A	 	337.6000	337.6000	0	N/A	N/A	347767.5906526805	13	788	-1	 	13	-513.1780	-1	515.1780	347767.5906526805
 	 	100	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"668","main.cluster index_upperinput":"668"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	339.1000	339.1000	0	N/A	N/A	203045.26149625715	18	668	1	 	18	-446.0980	-1	448.0980	203045.26149625715
 	 	100	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"430","main.cluster index_upperinput":"430"}	This Node is a Singleton	N/A	N/A	N/A	 	337.7000	337.7000	0	N/A	N/A	119946.53581136132	19	430	-1	 	19	-355.0630	-1	357.0630	119946.53581136132
 	 	102	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"316","main.cluster index_upperinput":"316"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=116&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	715.0000	715.0000	0	N/A	N/A	1069909.2721502073	82	316	116	 	82	-309.0920	-1	311.0920	1069909.2721502073
 	 	102	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"742","main.cluster index_upperinput":"742"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	1/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15-,17+,18-,21+/m1/s1	ReSpect:PT204330 quercetin-3-O-beta-glucopyranoside|Quer-3-Glc|Hirsutrin|Isoquercetin|3-Glucosylquercetin|Isotrifoliin|Quercetin-3-glucoside|2-(3,4-Dihidroxyphenyl)-3-(beta-D-glucofuranosyloxy)-5,7-dihydroxy-4H-1-benz	0.9279	 	714.5000	714.5000	0	C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)OC4C(C(C(C(O4)CO)O)O)O)O)O	CCMSLIB00000222115	622341.4740224016	18	742	14	 	18	-485.3280	-1	487.3280	622341.4740224016
 	 	102	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"744","main.cluster index_upperinput":"744"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=a01316aea6d8420bb67d2b41576556d3&show=true	1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2	Massbank:PR306419 (-)-Epicatechin	0.737034	 	713.4000	713.4000	0	OC1CC2=C(O)C=C(O)C=C2OC1C1=CC(O)=C(O)C=C1	CCMSLIB00005739942	126705.70421109333	10	744	22	 	10	-486.3170	-1	488.3170	126705.70421109333
 	 	102	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1125","main.cluster index_upperinput":"1125"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=29&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	715.7000	715.7000	0	N/A	N/A	121841.93959206143	12	1125	29	 	12	-862.4940	-1	864.4940	121841.93959206143
 	 	102	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1131","main.cluster index_upperinput":"1131"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=22&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	715.1000	715.1000	0	N/A	N/A	47385.45766617134	10	1131	22	 	10	-863.5000	-1	865.5000	47385.45766617134
 	 	103	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"160","main.cluster index_upperinput":"160"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=57&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	426.6000	426.6000	0	N/A	N/A	508304.7435236244	33	160	57	 	33	-266.9180	-1	268.9180	508304.7435236244
 	 	103	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"876","main.cluster index_upperinput":"876"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=137&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	425.8000	425.8000	0	N/A	N/A	404400.8004829732	25	876	137	 	25	-575.1530	-1	577.1530	404400.8004829732
 	 	103	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"726","main.cluster index_upperinput":"726"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	425.3000	425.3000	0	N/A	N/A	391845.7495464949	15	726	31	 	15	-475.1030	-1	477.1030	391845.7495464949
178.0	[M-H]-	103	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"718","main.cluster index_upperinput":"718"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	424.3000	424.3000	0	N/A	N/A	204048.99898095106	11	718	31	472.1924	11	-469.1870	-1	471.1870	204048.99898095106
178.0	[M+Cl+CF3COOH]-	103	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"966","main.cluster index_upperinput":"966"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=14&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	424.1000	424.1000	0	N/A	N/A	108184.86193378572	7	966	14	472.1924	7	-619.1480	-1	621.1480	108184.86193378572
 	 	103	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"883","main.cluster index_upperinput":"883"}	This Node is a Singleton	"InChI=1S/C19H18O7/c1-22-13-6-5-10(7-11(13)20)14-8-12(21)17-15(26-14)9-16(23-2)18(24-3)19(17)25-4/h5-9,20H,1-4H3"	Eupatorin-5-methylether CollisionEnergy:205060	0.8397389999999999	 	425.1000	425.1000	0	COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O	CCMSLIB00010116214	46044.444743261985	11	883	-1	 	11	-576.1580	-1	578.1580	46044.444743261985
 	 	104	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"917","main.cluster index_upperinput":"917"}	This Node is a Singleton	N/A	N/A	N/A	 	386.0000	386.0000	0	N/A	N/A	612762.5470595825	53	917	-1	 	53	-591.1530	-1	593.1530	612762.5470595825
 	 	104	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"454","main.cluster index_upperinput":"454"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1	Quercitrin	0.963126	 	388.3000	388.3000	0	O=C1C2=C(O)C=C(O)C=C2OC(C3=CC(O)=C(O)C=C3)=C1O[C@H]4[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O4	CCMSLIB00000078893	175116.62828721807	11	454	9	 	11	-365.0130	-1	367.0130	175116.62828721807
 	 	107	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"632","main.cluster index_upperinput":"632"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	428.9000	428.9000	0	N/A	N/A	1168758.5451971763	41	632	8	 	41	-431.1050	-1	433.1050	1168758.5451971763
 	 	107	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"639","main.cluster index_upperinput":"639"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=30&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	427.9000	427.9000	0	N/A	N/A	174728.2488918362	19	639	30	 	19	-432.1180	-1	434.1180	174728.2488918362
 	 	107	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"986","main.cluster index_upperinput":"986"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=101&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	428.4000	428.4000	0	N/A	N/A	48602.83914163347	8	986	101	 	8	-633.2000	-1	635.2000	48602.83914163347
 	 	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"564","main.cluster index_upperinput":"564"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=21&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	518.5000	518.5000	0	N/A	N/A	447437.7594740334	9	564	21	 	9	-411.0820	-1	413.0820	447437.7594740334
 	 	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"936","main.cluster index_upperinput":"936"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	1/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3/t8-,15-,17+,18+,21-/m0/s1	ReSpect:PT209260 Kaempferol-3-Rhamnoside|Kaem-3-Rha|Afzelin|5,7-dihydroxy-2-(4-hydroxyphenyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one	0.962442	 	518.8000	518.8000	0	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC=C(C=C4)O)O)O)O	CCMSLIB00000222467	260619.07959277008	14	936	2	 	14	-601.1740	-1	603.1740	260619.07959277008
 	 	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"195","main.cluster index_upperinput":"195"}	This Node is a Singleton	N/A	N/A	N/A	 	519.9000	519.9000	0	N/A	N/A	248668.00720288558	8	195	-1	 	8	-280.9260	-1	282.9260	248668.00720288558
179.0	[M-2H+K]-	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"525","main.cluster index_upperinput":"525"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	521.1000	521.1000	0	N/A	N/A	138470.0689098116	13	525	31	360.1678	13	-395.1150	-1	397.1150	138470.0689098116
179.0	[M+Cl]-	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"516","main.cluster index_upperinput":"516"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=88&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	518.9000	518.9000	0	N/A	N/A	128260.01409776659	19	516	88	360.1678	19	-393.1380	-1	395.1380	128260.01409776659
 	 	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"119","main.cluster index_upperinput":"119"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=79&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	520.0000	520.0000	0	N/A	N/A	50334.15042882522	11	119	79	 	11	-221.0610	-1	223.0610	50334.15042882522
 	 	110	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"937","main.cluster index_upperinput":"937"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=a01316aea6d8420bb67d2b41576556d3&show=true	1/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1	ReSpect:PT204350 Quercitrin|Quer-3-Rha|Quercitrin|thujin|Quercetrin|Quercimelin|Quercitroside|quercetin-3-O-rhamnoside|Quercetin- 3-(6-deoxy-alpha-L-mannopyranoside)|3,3',4',5,7-Pentahydroxyflavone-3-L-rhamnoside|2-(3	0.953692	 	520.1000	520.1000	0	CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O	CCMSLIB00000222119	42609.69266172024	10	937	9	 	10	-602.1780	-1	604.1780	42609.69266172024
 	 	111	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"543","main.cluster index_upperinput":"543"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=31&task=a01316aea6d8420bb67d2b41576556d3&show=true	InChI=1S/C21H22O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-26,28-29H,1H3/t7-,15-,17+,18+,19+,20-,21-/m0/s1	astilbin	0.765829	 	26.5000	26.5000	0	N/A	CCMSLIB00004707541	202276.50240356877	8	543	31	 	8	-405.0120	-1	407.0120	202276.50240356877
 	 	111	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"275","main.cluster index_upperinput":"275"}	This Node is a Singleton	N/A	N/A	N/A	 	25.0000	25.0000	0	N/A	N/A	81467.30479687366	9	275	-1	 	9	-298.9990	-1	300.9990	81467.30479687366
 	 	111	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"829","main.cluster index_upperinput":"829"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	26.3000	26.3000	0	N/A	N/A	44099.17470040175	9	829	8	 	9	-555.1180	-1	557.1180	44099.17470040175
 	 	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"834","main.cluster index_upperinput":"834"}	This Node is a Singleton	N/A	N/A	N/A	 	237.2000	237.2000	0	N/A	N/A	789732.6910737203	15	834	-1	 	15	-559.1410	-1	561.1410	789732.6910737203
 	 	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"326","main.cluster index_upperinput":"326"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=96&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	238.3000	238.3000	0	N/A	N/A	539980.5840922253	15	326	96	 	15	-311.0720	-1	313.0720	539980.5840922253
180.0	[M+Cl]-	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"96","main.cluster index_upperinput":"96"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	237.5000	237.5000	0	N/A	N/A	269132.8983184835	26	96	58	158.0794	26	-191.0500	-1	193.0500	269132.8983184835
181.0	[M+Cl]-	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"634","main.cluster index_upperinput":"634"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	234.9000	234.9000	0	N/A	N/A	198949.0899700649	13	634	1	398.151	13	-431.1150	-1	433.1150	198949.0899700649
182.0	[M-H-C4H8]-	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"412","main.cluster index_upperinput":"412"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	238.3000	238.3000	0	N/A	N/A	182228.29788477067	14	412	8	400.1447	14	-341.0830	-1	343.0830	182228.29788477067
181.0	[M-2H+K]-	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"643","main.cluster index_upperinput":"643"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=74&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	238.5000	238.5000	0	N/A	N/A	158528.4537354526	12	643	74	398.151	12	-433.1100	-1	435.1100	158528.4537354526
180.0	[M-H+CF3COOH]-	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"175","main.cluster index_upperinput":"175"}	This Node is a Singleton	N/A	N/A	N/A	 	237.4000	237.4000	0	N/A	N/A	116008.7362982436	12	175	-1	158.0794	12	-269.0620	-1	271.0620	116008.7362982436
 	 	112	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"836","main.cluster index_upperinput":"836"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=2&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	237.5000	237.5000	0	N/A	N/A	115509.12753041729	9	836	2	 	9	-560.1460	-1	562.1460	115509.12753041729
 	 	113	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"150","main.cluster index_upperinput":"150"}	This Node is a Singleton	N/A	N/A	N/A	 	164.1000	164.1000	0	N/A	N/A	769502.9778691613	13	150	-1	 	13	-253.0500	-1	255.0500	769502.9778691613
 	 	114	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1021","main.cluster index_upperinput":"1021"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	430.9000	430.9000	0	N/A	N/A	205283.32781869685	9	1021	48	 	9	-717.1630	-1	719.1630	205283.32781869685
 	 	114	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"803","main.cluster index_upperinput":"803"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=38&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	432.4000	432.4000	0	N/A	N/A	167082.42186960237	8	803	38	 	8	-533.2760	-1	535.2760	167082.42186960237
 	 	116	0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=a01316aea6d8420bb67d2b41576556d3&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"964","main.cluster index_upperinput":"964"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=50&task=a01316aea6d8420bb67d2b41576556d3&show=true	N/A	N/A	N/A	 	655.2000	655.2000	0	N/A	N/A	430309.3082147013	13	964	50	 	13	-614.4230	-1	616.4230	430309.3082147013
