id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
1584_all_features_Matched_for_GNPS_msLevel2retentionTime566.86398scanNum162	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.96309793	Steroids	0.952679515	Cardenolides	0.985365093	Cardenolide glycosides and derivatives	0.886654317	Cardenolides and derivatives	0.869155586	Steroid lactones	0.920737386	Steroids and steroid derivatives	0.958405733	Lipids and lipid-like molecules	0.98908025	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1602_all_features_Matched_for_GNPS_msLevel2retentionTime565.968scanNum1643	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.9601174	Steroids	0.949439764	Cardenolides	0.985156775	Cardenolide glycosides and derivatives	0.908608377	Cardenolides and derivatives	0.899048328	Steroid lactones	0.921231747	Steroids and steroid derivatives	0.965250731	Lipids and lipid-like molecules	0.989359617	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1632_all_features_Matched_for_GNPS_msLevel2retentionTime571.39398scanNum167	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.95777452	Steroids	0.939838052	Cardenolides	0.978139579	Cardenolide glycosides and derivatives	0.868668795	Cardenolides and derivatives	0.846581459	Steroid lactones	0.901801765	Steroids and steroid derivatives	0.952656269	Lipids and lipid-like molecules	0.990050614	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1677_all_features_Matched_for_GNPS_msLevel2retentionTime568.72998scanNum171	C36H60N8O11	[M - H]-	C36H60N8O11	Amino acids and Peptides	0.837828279	Oligopeptides	0.837138891	Cyclic peptides	0.828945458	Oligopeptides	0.521486878	Peptides	0.898463726	"Amino acids, peptides, and analogues"	0.997211516	Carboxylic acids and derivatives	0.998728931	Organic acids and derivatives	0.999866366	"Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Pyrrolidines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities"	FT1057
1698_all_features_Matched_for_GNPS_msLevel2retentionTime567.381scanNum1739	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.962365508	Steroids	0.95178324	Cardenolides	0.983770847	Cardenolide glycosides and derivatives	0.88993156	Cardenolides and derivatives	0.877273142	Steroid lactones	0.918436825	Steroids and steroid derivatives	0.960812151	Lipids and lipid-like molecules	0.989541888	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1711_all_features_Matched_for_GNPS_msLevel2retentionTime567.55896scanNum175	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.963886857	Steroids	0.946444988	Cardenolides	0.981838226	Cardenolide glycosides and derivatives	0.879041612	Cardenolides and derivatives	0.860908866	Steroid lactones	0.915723324	Steroids and steroid derivatives	0.957932472	Lipids and lipid-like molecules	0.991206467	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1730_all_features_Matched_for_GNPS_msLevel2retentionTime566.86398scanNum177	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.965102494	Steroids	0.955947757	Cardenolides	0.989119172	Cardenolide glycosides and derivatives	0.911474228	Cardenolides and derivatives	0.902397513	Steroid lactones	0.93704617	Steroids and steroid derivatives	0.970243037	Lipids and lipid-like molecules	0.990934253	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1764_all_features_Matched_for_GNPS_msLevel2retentionTime567.30102scanNum180	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.959154844	Steroids	0.938916981	Cardenolides	0.980601072	Cardenolide glycosides and derivatives	0.869461596	Cardenolides and derivatives	0.849849701	Steroid lactones	0.907617629	Steroids and steroid derivatives	0.950776219	Lipids and lipid-like molecules	0.98983711	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1838_all_features_Matched_for_GNPS_msLevel2retentionTime568.152scanNum1879	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.959451497	Steroids	0.947347641	Cardenolides	0.987942994	Cardenolide glycosides and derivatives	0.893257618	Cardenolides and derivatives	0.871528685	Steroid lactones	0.931889772	Steroids and steroid derivatives	0.960238039	Lipids and lipid-like molecules	0.991128802	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1862_all_features_Matched_for_GNPS_msLevel2retentionTime568.134scanNum1903	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.961325943	Steroids	0.950864971	Cardenolides	0.987031519	Cardenolide glycosides and derivatives	0.89505893	Cardenolides and derivatives	0.88013047	Steroid lactones	0.928258181	Steroids and steroid derivatives	0.963142514	Lipids and lipid-like molecules	0.990261734	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1898_all_features_Matched_for_GNPS_msLevel2retentionTime568.67898scanNum193	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.964577138	Steroids	0.955829263	Cardenolides	0.989202023	Cardenolide glycosides and derivatives	0.912364423	Cardenolides and derivatives	0.90373683	Steroid lactones	0.937424004	Steroids and steroid derivatives	0.970208287	Lipids and lipid-like molecules	0.990824461	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1923_all_features_Matched_for_GNPS_msLevel2retentionTime568.46598scanNum196	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.962803662	Steroids	0.947224319	Cardenolides	0.981167912	Cardenolide glycosides and derivatives	0.8825683	Cardenolides and derivatives	0.864658415	Steroid lactones	0.912246168	Steroids and steroid derivatives	0.96033895	Lipids and lipid-like molecules	0.990957379	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1944_all_features_Matched_for_GNPS_msLevel2retentionTime568.25298scanNum198	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.957228065	Steroids	0.943203032	Cardenolides	0.983054459	Cardenolide glycosides and derivatives	0.881494641	Cardenolides and derivatives	0.864208043	Steroid lactones	0.912154019	Steroids and steroid derivatives	0.950696647	Lipids and lipid-like molecules	0.987167954	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
1962_all_features_Matched_for_GNPS_msLevel2retentionTime567.46602scanNum200	C41H64O14	[M - H]-	C41H64O14	Terpenoids	0.961094975	Steroids	0.950533152	Cardenolides	0.986911774	Cardenolide glycosides and derivatives	0.892834246	Cardenolides and derivatives	0.878510714	Steroid lactones	0.92764312	Steroids and steroid derivatives	0.962283254	Lipids and lipid-like molecules	0.989987791	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Lactones; Alcohols and polyols; Oligosaccharides; Ethers; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Steroidal glycosides; Carboxylic acid derivatives; Steroid lactones; Monocarboxylic acids and derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Hydroxysteroids; Cardenolides and derivatives; Cardenolide glycosides and derivatives; Acetals; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Furanones; Dihydrofurans; Oxanes; Glycosyl compounds; O-glycosyl compounds; Butenolides; Polyols; 12-hydroxysteroids; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; 14-hydroxysteroids; Organic oxygen compounds; Chemical entities"	FT1057
